Boat_Type,Type,Year_Built,Length,Width,Displacement,Category,People,Cabins,Toilets,Material,Water,Propulsion,Fuel_Capacity,Fuel_Type,Engine_Hours,Price
1.0,1.0,2014.0,4.7,1.85,420.0,1.0,5.0,0.0,0.0,3.0,0.0,2.0,25.0,3.0,1.0,14900.0
2.0,0.0,1983.0,10.0,3.0,5900.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1000.0,3.0,474.3,14900.0
0.0,1.0,2020.0,5.55,2.18,520.0,1.0,7.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,14900.0
6.0,1.0,2019.0,4.7,1.95,914.9,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14900.0
4.0,0.0,1948.0,8.25,2.65,7948.6,1.0,0.0,0.0,0.0,6.0,0.0,0.0,35.0,0.0,0.0,14900.0
5.0,0.0,1980.0,9.1,3.14,8925.8,4.0,10.0,2.0,1.0,3.0,50.0,3.0,0.0,4.0,300.0,14900.0
4.0,0.0,1984.0,7.9,2.5,7584.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,474.3,14900.0
0.0,0.0,2017.0,5.15,2.15,1004.4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,165.0,14900.0
0.0,0.0,2018.0,5.3,1.96,350.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,474.3,14900.0
3.0,0.0,1975.0,10.3,3.0,9698.8,1.0,0.0,0.0,0.0,7.0,0.0,0.0,125.0,0.0,0.0,14900.0
0.0,1.0,2020.0,5.55,2.18,520.0,1.0,7.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,14900.0
3.0,0.0,2001.0,8.3,3.0,8240.3,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,14900.0
4.0,0.0,2002.0,5.0,2.1,976.8,1.0,0.0,1.0,0.0,3.0,0.0,2.0,40.0,3.0,474.3,14900.0
1.0,0.0,1995.0,5.6,2.2,1073.1,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,14900.0
1.0,0.0,2007.0,5.28,2.36,900.0,1.0,5.0,0.0,0.0,3.0,0.0,3.0,120.0,3.0,300.0,14900.0
4.0,0.0,1995.0,6.5,2.5,1238.2,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,19.0,15500.0
0.0,1.0,2020.0,5.53,2.18,495.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15500.0
1.0,0.0,2007.0,6.12,2.31,1159.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15500.0
1.0,0.0,1979.0,6.5,2.5,3000.0,1.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,474.3,15500.0
1.0,0.0,1993.0,9.2,2.98,2800.0,1.0,7.0,1.0,0.0,3.0,100.0,3.0,340.0,3.0,884.0,15500.0
3.0,0.0,1976.0,9.5,3.2,9261.2,1.0,0.0,0.0,0.0,7.0,0.0,0.0,150.0,0.0,0.0,15500.0
3.0,0.0,1979.0,7.0,2.5,1600.0,1.0,0.0,1.0,0.0,3.0,100.0,1.0,45.0,4.0,474.3,15500.0
0.0,0.0,2010.0,5.6,2.13,1063.5,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,15500.0
4.0,1.0,2020.0,5.5,2.29,865.0,1.0,6.0,1.0,0.0,3.0,0.0,0.0,110.0,0.0,0.0,15499.0
0.0,1.0,2017.0,5.0,2.0,963.1,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15490.0
0.0,1.0,2020.0,5.48,2.36,780.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,15446.0
0.0,1.0,2019.0,6.0,2.25,630.0,3.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15400.0
0.0,0.0,1986.0,7.01,2.44,6891.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15515.5
0.0,1.0,2018.0,4.57,1.83,880.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12707.5
6.0,1.0,2020.0,4.7,2.02,500.0,3.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,16527.1
0.0,0.0,1992.0,6.19,2.4,1181.8,1.0,7.0,1.0,0.0,3.0,0.0,1.0,0.0,4.0,1169.0,16355.1
0.0,1.0,2020.0,5.48,2.36,1078.6,1.0,0.0,1.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,16220.0
1.0,1.0,2019.0,5.15,2.08,500.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16190.0
0.0,0.0,1995.0,7.2,2.57,7124.6,1.0,8.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,700.0,16355.1
0.0,1.0,2020.0,6.4,2.25,1190.1,1.0,7.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,16261.7
0.0,1.0,2019.0,5.0,2.0,400.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16261.7
4.0,0.0,1964.0,9.9,3.35,7500.0,1.0,10.0,1.0,0.0,0.0,250.0,1.0,500.0,4.0,300.0,16516.5
0.0,1.0,2020.0,4.0,1.0,415.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16061.8
1.0,0.0,1998.0,7.35,2.6,7255.8,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,208.0,16000.0
0.0,0.0,2017.0,6.45,2.25,1197.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,16900.0
4.0,0.0,1992.0,6.3,2.34,1188.7,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,474.3,16900.0
0.0,0.0,1995.0,8.53,2.59,8109.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,549.0,16900.0
0.0,0.0,2019.0,5.6,2.16,500.0,3.0,7.0,0.0,0.0,3.0,0.0,2.0,40.0,3.0,30.0,16900.0
1.0,0.0,1985.0,8.04,3.06,3500.0,3.0,4.0,1.0,0.0,3.0,80.0,3.0,270.0,3.0,600.0,16900.0
2.0,0.0,2005.0,7.15,2.59,7102.7,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16900.0
2.0,0.0,2005.0,7.15,2.59,7102.7,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,16900.0
1.0,0.0,2003.0,5.47,2.34,1074.5,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,20.0,16900.0
3.0,0.0,1995.0,5.7,2.8,1500.0,1.0,8.0,0.0,0.0,3.0,50.0,1.0,120.0,0.0,474.3,16900.0
3.0,0.0,1970.0,7.65,2.65,7511.1,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,16900.0
0.0,1.0,2019.0,5.01,2.01,550.0,1.0,6.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,17065.4
1.0,1.0,2020.0,5.53,2.24,620.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16870.0
0.0,1.0,2020.0,5.83,2.03,1081.4,3.0,6.0,0.0,0.0,3.0,0.0,2.0,55.0,3.0,0.0,17018.7
6.0,1.0,2020.0,4.95,2.03,409.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17009.3
2.0,0.0,1997.0,6.5,2.5,1238.2,1.0,7.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,474.3,17009.3
0.0,0.0,1960.0,6.85,2.3,1258.9,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17500.0
0.0,0.0,2005.0,6.22,2.47,1195.6,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,350.0,17500.0
2.0,0.0,1976.0,10.0,3.2,9625.8,1.0,0.0,0.0,0.0,7.0,0.0,0.0,200.0,0.0,4200.0,17500.0
2.0,0.0,1930.0,22.0,4.7,41419.4,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,17500.0
0.0,0.0,2010.0,5.4,2.4,500.0,3.0,5.0,1.0,0.0,3.0,0.0,2.0,70.0,1.0,190.0,17500.0
0.0,0.0,1960.0,5.0,2.1,500.0,2.0,5.0,0.0,0.0,6.0,0.0,2.0,20.0,3.0,100.0,17500.0
3.0,0.0,1984.0,8.6,2.8,8313.2,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2050.0,17500.0
2.0,0.0,1978.0,10.0,3.2,9625.8,1.0,0.0,0.0,0.0,7.0,0.0,0.0,200.0,0.0,0.0,17500.0
5.0,0.0,1978.0,11.3,3.8,11011.4,1.0,0.0,0.0,0.0,3.0,0.0,0.0,600.0,0.0,1528.0,17500.0
4.0,0.0,1984.0,7.0,2.0,1238.2,1.0,0.0,1.0,1.0,3.0,0.0,0.0,100.0,4.0,300.0,17490.0
4.0,0.0,1977.0,7.5,2.75,7474.6,1.0,0.0,2.0,1.0,3.0,0.0,0.0,80.0,4.0,1350.0,17490.0
6.0,1.0,2019.0,5.0,1.94,408.0,1.0,5.0,0.0,0.0,2.0,0.0,2.0,90.0,3.0,0.0,17663.6
3.0,0.0,1978.0,8.5,3.25,8568.5,1.0,0.0,0.0,0.0,7.0,0.0,0.0,100.0,0.0,0.0,17500.0
1.0,0.0,2001.0,5.71,2.34,1107.5,1.0,5.0,0.0,0.0,5.0,0.0,3.0,0.0,3.0,340.0,17663.6
1.0,0.0,1990.0,6.5,2.45,1500.0,2.0,6.0,1.0,0.0,5.0,0.0,3.0,150.0,3.0,650.0,17663.6
0.0,0.0,1998.0,5.9,2.32,1130.9,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1460.0,18224.3
0.0,0.0,2020.0,4.99,2.06,970.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,12.0,3.0,474.3,18224.3
6.0,0.0,2011.0,5.95,2.54,1168.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18518.5
0.0,0.0,2014.0,6.5,2.25,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,4.0,280.0,18000.0
1.0,0.0,1986.0,7.5,2.3,7146.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0
1.0,0.0,2004.0,6.53,2.29,1213.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18000.0
2.0,0.0,1990.0,7.96,2.47,3320.0,1.0,0.0,0.0,0.0,3.0,200.0,0.0,280.0,4.0,0.0,18000.0
0.0,0.0,2003.0,6.2,2.0,1128.2,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,18000.0
4.0,0.0,1993.0,7.35,2.72,1100.0,1.0,8.0,1.0,1.0,3.0,100.0,1.0,100.0,4.0,325.0,18000.0
1.0,0.0,2004.0,6.21,2.48,1100.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,300.0,18000.0
1.0,0.0,1996.0,6.1,2.3,1155.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18000.0
5.0,0.0,1993.0,8.0,2.94,7977.8,1.0,0.0,1.0,0.0,3.0,0.0,0.0,400.0,3.0,0.0,18000.0
0.0,0.0,2009.0,5.59,2.29,1084.2,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,18000.0
1.0,0.0,1989.0,7.06,2.36,2400.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,200.0,4.0,950.0,18000.0
0.0,0.0,1981.0,8.8,3.5,5000.0,1.0,8.0,1.0,0.0,3.0,0.0,0.0,420.0,4.0,50.0,18000.0
1.0,0.0,2015.0,5.33,2.25,750.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,100.0,18800.0
0.0,1.0,2020.0,6.15,2.27,1158.4,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,18750.0
0.0,0.0,2019.0,6.0,2.0,850.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,100.0,3.0,50.0,18700.0
1.0,0.0,1990.0,6.5,2.4,2000.0,1.0,8.0,1.0,0.0,3.0,60.0,3.0,100.0,3.0,543.0,18700.0
0.0,1.0,2020.0,6.1,2.4,1070.0,3.0,8.0,0.0,0.0,3.0,50.0,2.0,200.0,3.0,0.0,18690.0
4.0,0.0,1991.0,7.62,2.59,7445.4,1.0,6.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,224.0,18691.6
1.0,0.0,2008.0,4.67,2.16,939.7,1.0,4.0,0.0,0.0,3.0,0.0,6.0,79.0,3.0,175.0,18682.2
4.0,0.0,1991.0,7.22,2.57,7139.2,3.0,8.0,1.0,0.0,3.0,0.0,3.0,200.0,3.0,474.3,18682.2
0.0,1.0,2020.0,5.52,2.43,1441.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,18620.0
0.0,0.0,1985.0,7.0,2.6,3390.0,1.0,5.0,1.0,0.0,3.0,160.0,1.0,160.0,4.0,295.0,18600.0
6.0,1.0,2020.0,6.4,2.25,800.0,1.0,7.0,1.0,0.0,3.0,0.0,2.0,70.0,0.0,0.0,18785.0
0.0,1.0,2020.0,5.0,1.9,949.3,3.0,5.0,1.0,1.0,3.0,35.0,0.0,0.0,0.0,0.0,18598.1
1.0,0.0,1993.0,6.14,2.34,1166.7,1.0,7.0,0.0,0.0,5.0,0.0,3.0,0.0,3.0,474.3,18598.1
0.0,1.0,2020.0,4.0,2.0,460.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18521.5
1.0,1.0,2020.0,4.86,1.96,490.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18515.0
3.0,0.0,1981.0,8.2,3.1,8240.3,1.0,0.0,0.0,0.0,7.0,0.0,0.0,160.0,0.0,1475.0,19500.0
4.0,0.0,1975.0,8.2,3.1,8240.3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,75.0,0.0,50.0,19500.0
4.0,0.0,2005.0,6.1,2.25,1148.8,1.0,0.0,0.0,0.0,7.0,0.0,0.0,55.0,0.0,0.0,19500.0
2.0,0.0,2010.0,5.0,2.27,700.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,38.0,19500.0
4.0,0.0,1996.0,8.95,2.59,2900.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,474.3,19500.0
2.0,0.0,1972.0,9.3,3.1,9042.5,1.0,0.0,0.0,0.0,7.0,0.0,0.0,200.0,0.0,1503.0,19500.0
0.0,0.0,2009.0,6.5,2.48,1235.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,550.0,19500.0
4.0,0.0,1978.0,9.6,3.2,9334.2,1.0,4.0,2.0,0.0,7.0,0.0,1.0,0.0,4.0,474.3,19500.0
0.0,0.0,2014.0,5.95,2.27,1130.9,1.0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,48.0,19626.2
2.0,1.0,2018.0,4.99,1.97,543.0,1.0,5.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,19579.4
0.0,1.0,2020.0,5.1,2.1,380.0,3.0,6.0,0.0,0.0,3.0,0.0,2.0,25.0,3.0,0.0,19300.0
0.0,1.0,2020.0,9.0,1.7,250.0,1.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,19439.3
0.0,1.0,2019.0,6.12,2.44,1177.7,1.0,0.0,0.0,0.0,3.0,0.0,2.0,110.0,3.0,0.0,19900.0
1.0,1.0,2018.0,4.78,1.95,500.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,19900.0
5.0,0.0,1980.0,9.0,3.0,8750.8,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,19900.0
2.0,0.0,1976.0,9.0,3.2,4500.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,474.3,19900.0
2.0,0.0,1997.0,7.5,2.59,7357.9,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19900.0
0.0,0.0,1995.0,7.83,2.58,7591.3,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,19900.0
1.0,0.0,1996.0,6.16,2.29,1162.6,1.0,6.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,474.3,19900.0
0.0,0.0,1976.0,5.6,2.25,1080.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,474.3,19900.0
1.0,0.0,1994.0,4.95,1.97,952.1,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,474.3,19900.0
0.0,0.0,1996.0,5.97,2.45,1500.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,150.0,4.0,45.0,19900.0
1.0,0.0,2002.0,6.97,2.44,1294.7,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,602.0,19900.0
0.0,0.0,2006.0,6.23,2.3,1173.6,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,560.0,19900.0
4.0,0.0,1984.0,8.15,2.9,3000.0,1.0,0.0,2.0,1.0,3.0,100.0,3.0,330.0,4.0,474.3,19900.0
1.0,0.0,1970.0,5.1,2.02,979.6,1.0,5.0,0.0,0.0,6.0,0.0,1.0,0.0,3.0,1300.0,19900.0
4.0,0.0,2017.0,5.7,2.25,670.0,3.0,6.0,1.0,0.0,3.0,0.0,2.0,75.0,3.0,348.0,19900.0
2.0,0.0,1969.0,8.5,3.1,4800.0,1.0,8.0,1.0,1.0,7.0,250.0,1.0,250.0,4.0,2200.0,19900.0
0.0,0.0,2015.0,5.27,2.38,1052.5,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,20500.0
0.0,1.0,2020.0,5.75,2.54,1350.0,1.0,6.0,1.0,0.0,3.0,0.0,0.0,160.0,0.0,0.0,20499.0
1.0,1.0,2018.0,6.08,2.37,1060.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20490.0
0.0,1.0,2020.0,5.3,2.15,1025.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20663.6
1.0,0.0,1989.0,8.5,3.0,8386.2,1.0,9.0,1.0,1.0,3.0,100.0,3.0,0.0,3.0,400.0,20560.7
0.0,0.0,1992.0,7.63,2.5,7387.1,1.0,8.0,0.0,0.0,3.0,50.0,3.0,150.0,3.0,600.0,20560.7
0.0,0.0,1993.0,7.6,2.47,7343.4,1.0,7.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,236.0,20560.7
4.0,0.0,1978.0,8.12,2.75,3000.0,1.0,10.0,1.0,0.0,3.0,150.0,1.0,150.0,4.0,2300.0,20560.7
0.0,0.0,2001.0,6.01,2.3,1000.0,1.0,6.0,1.0,0.0,3.0,0.0,2.0,90.0,3.0,474.3,20560.7
1.0,0.0,1993.0,6.77,2.28,1600.0,1.0,7.0,1.0,0.0,3.0,0.0,3.0,200.0,3.0,545.0,20560.7
0.0,0.0,2006.0,6.5,2.43,1600.0,1.0,7.0,1.0,0.0,3.0,0.0,2.0,100.0,3.0,474.3,20560.7
3.0,0.0,1972.0,7.8,2.6,4000.0,1.0,8.0,2.0,0.0,7.0,100.0,1.0,100.0,4.0,950.0,20467.3
0.0,1.0,2020.0,5.64,2.45,1027.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,100.0,3.0,0.0,21396.0
0.0,1.0,2020.0,6.89,2.5,1291.9,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21300.0
0.0,1.0,2019.0,6.6,2.47,1247.9,1.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,21495.3
4.0,0.0,1992.0,7.0,2.43,1297.4,1.0,8.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,474.3,21495.3
1.0,0.0,2020.0,4.75,1.9,700.0,1.0,4.0,0.0,0.0,3.0,0.0,2.0,25.0,3.0,5.0,21495.3
1.0,0.0,2016.0,5.01,2.28,1003.0,1.0,9.0,0.0,0.0,8.0,0.0,2.0,25.0,3.0,474.3,21401.9
1.0,0.0,2004.0,5.5,2.05,900.0,1.0,5.0,0.0,0.0,3.0,0.0,3.0,60.0,3.0,474.3,21401.9
1.0,1.0,2019.0,5.67,2.25,630.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,21090.0
1.0,0.0,1991.0,6.45,2.4,1217.6,1.0,7.0,1.0,0.0,3.0,0.0,0.0,200.0,4.0,800.0,21000.0
0.0,0.0,1996.0,6.35,2.54,1223.1,1.0,0.0,0.0,0.0,3.0,0.0,0.0,280.0,3.0,318.0,21000.0
4.0,0.0,1997.0,8.0,2.59,7722.6,1.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,21000.0
1.0,0.0,1989.0,9.23,3.18,9049.8,1.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,21000.0
0.0,1.0,2020.0,5.03,2.12,983.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21000.0
4.0,0.0,1992.0,8.8,2.98,8590.3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,490.0,0.0,1343.0,21000.0
2.0,0.0,2016.0,6.47,2.49,1232.7,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0
0.0,0.0,2010.0,6.4,2.53,1228.6,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,700.0,22000.0
0.0,0.0,2010.0,6.4,2.53,1228.6,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,22000.0
0.0,0.0,2002.0,7.4,2.72,7379.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22000.0
0.0,0.0,2007.0,6.0,2.33,1200.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,955.0,22000.0
0.0,0.0,2006.0,7.5,2.75,7474.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,450.0,22000.0
5.0,0.0,1978.0,10.45,3.43,8770.0,4.0,8.0,2.0,1.0,3.0,0.0,1.0,0.0,4.0,474.3,22000.0
2.0,0.0,1979.0,9.5,3.2,9261.2,1.0,0.0,0.0,0.0,3.0,0.0,3.0,450.0,4.0,3800.0,22000.0
0.0,0.0,1996.0,7.5,2.59,3940.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,280.0,3.0,0.0,22000.0
1.0,0.0,1989.0,7.0,2.48,1304.3,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,22000.0
0.0,0.0,1968.0,5.2,1.8,1000.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,22000.0
1.0,0.0,2004.0,6.65,2.54,1264.4,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22000.0
0.0,0.0,1992.0,6.83,2.55,1290.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1300.0,22000.0
1.0,0.0,2005.0,7.5,2.5,7292.3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1200.0,22000.0
1.0,1.0,2020.0,5.47,2.29,1067.6,3.0,6.0,0.0,0.0,3.0,0.0,2.0,110.0,3.0,0.0,22880.0
0.0,1.0,2020.0,5.65,2.2,670.0,1.0,7.0,1.0,0.0,3.0,0.0,0.0,105.0,3.0,0.0,22850.0
1.0,1.0,2020.0,5.0,2.0,390.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22822.6
0.0,1.0,2020.0,5.28,2.09,580.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22800.0
0.0,1.0,2018.0,5.18,2.29,1027.7,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,22772.0
0.0,1.0,2020.0,5.79,2.46,1080.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,22765.0
1.0,0.0,2007.0,5.0,2.0,1441.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22715.1
0.0,0.0,2003.0,7.15,2.51,7044.4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,500.0,22700.0
2.0,1.0,2020.0,5.42,2.32,340.0,1.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,22680.0
0.0,0.0,1988.0,7.28,2.54,1600.0,1.0,7.0,1.0,0.0,3.0,0.0,3.0,150.0,3.0,474.3,22897.2
0.0,0.0,1976.0,9.3,3.4,5000.0,3.0,13.0,2.0,1.0,3.0,100.0,1.0,600.0,3.0,474.3,22897.2
1.0,0.0,2015.0,6.19,2.48,1150.0,3.0,6.0,1.0,0.0,3.0,0.0,2.0,200.0,3.0,260.0,22897.2
3.0,0.0,1995.0,7.2,2.62,7161.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,22897.2
0.0,1.0,2020.0,6.25,2.3,800.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,22520.0
0.0,1.0,2017.0,6.06,2.2,950.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,23640.0
1.0,0.0,2001.0,5.78,2.5,1139.2,1.0,6.0,1.0,0.0,3.0,0.0,3.0,65.0,3.0,500.0,23831.8
1.0,1.0,2020.0,4.54,1.85,401.0,3.0,5.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,23530.0
0.0,0.0,2009.0,7.05,2.55,1200.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,23500.0
2.0,0.0,1993.0,7.12,2.48,1900.0,3.0,8.0,1.0,0.0,3.0,80.0,3.0,205.0,3.0,474.3,23500.0
1.0,0.0,1999.0,7.75,2.57,21790.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,401.0,3.0,370.0,23500.0
0.0,0.0,1988.0,8.66,3.04,3300.0,1.0,11.0,2.0,1.0,3.0,200.0,1.0,230.0,4.0,1205.0,23364.5
1.0,0.0,1997.0,7.85,2.54,7576.7,2.0,8.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,474.3,23364.5
1.0,0.0,1992.0,8.35,2.5,7912.2,1.0,8.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,400.0,23364.5
0.0,0.0,1965.0,6.0,1.9,2000.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,474.3,23364.5
6.0,1.0,2020.0,6.6,1.85,1000.0,3.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,23364.5
0.0,1.0,2019.0,5.6,2.25,630.0,1.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,23290.0
0.0,0.0,2012.0,5.5,2.33,1077.3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,268.0,23250.0
0.0,0.0,1995.0,9.25,2.65,2800.0,1.0,8.0,1.0,1.0,3.0,0.0,3.0,400.0,3.0,150.0,23271.0
1.0,0.0,2006.0,7.3,2.75,2350.0,3.0,8.0,1.0,0.0,3.0,60.0,3.0,300.0,3.0,390.0,24289.7
